City,level,MFs_generation,MW,HW,MFs_emission,ocean,soil,river
Leshan City,6,6.958248458,6.721362817,0.236885641,5.219195496,1.706120815,0.36354433,3.149530352
Lijiang City,6,2.570417321,2.472016311,0.098401011,1.923044863,0.626122799,0.138341883,1.15858018
Lishui City,6,5.435033374,5.20113863,0.233894744,4.084931997,1.333254627,0.29416194,2.45751543
Lianyungang City,6,9.344053587,9.079529845,0.264523742,5.97420322,2.314053765,0.646076939,3.014072517
Liaoyang City,6,3.506787286,3.363045917,0.143741369,2.630365708,0.858592943,0.189867557,1.581905208
Liaoyuan City,6,2.338495939,2.24886813,0.089627809,1.747743767,0.569809619,0.126669416,1.051264731
Liaocheng City,6,12.07758665,11.6705506,0.407036041,9.03470484,2.945897205,0.637208421,5.451599214
Nyingchi City,6,0.480622725,0.455282983,0.025339742,0.361371942,0.117487304,0.027294264,0.216590374
Lincang City,6,5.047655409,4.854298708,0.193356701,3.78453545,1.234812768,0.271507665,2.278215017
Linfen City,6,8.926532711,8.565123249,0.361409463,6.713197531,2.190992373,0.478502094,4.043703064
Linyi City,6,22.01162896,21.26639687,0.745232093,14.08105777,4.413759808,1.534800417,8.132497547
Liuzhou City,6,8.560283345,8.171927138,0.388356207,5.515939128,1.729983023,0.61352087,3.172435235
Lu'an City,6,11.80498199,11.33605914,0.468922845,8.844028669,2.891128568,0.636976926,5.315923175
Liupanshui City,6,6.876005984,6.657048372,0.218957612,5.15333241,1.690368669,0.355465618,3.107498124
Longyan City,6,6.48880248,6.186611767,0.302190713,4.86751049,1.588101301,0.361289372,2.918119816
Longnan City,6,5.252423252,5.064508999,0.187914252,3.931363565,1.281858292,0.279987821,2.369517453
Loudi City,6,7.889899907,7.611741195,0.278158711,5.92715694,1.938990264,0.414466539,3.573700137
Luzhou City,6,10.25220167,9.904345397,0.347856269,7.686906614,2.5094383,0.535770977,4.641697338
Luoyang City,6,14.33674934,13.88220337,0.454545971,9.217975666,2.900912063,0.98753946,5.329524144
Luohe City,6,5.305794853,5.137316945,0.168477907,3.9714751,1.300847568,0.276818158,2.393809374
L¨¹liang City,6,7.802321533,7.492229439,0.310092094,5.868012773,1.923216957,0.418006314,3.526789502
Ma'anshan City,6,4.615216175,4.434669783,0.180546392,3.460509579,1.131851572,0.248490386,2.080167622
Maoming City,6,13.53869111,12.96097489,0.577716227,8.715120212,3.35618708,0.962775519,4.396157614
Meishan City,6,6.752289182,6.517789627,0.234499555,5.056747108,1.646734698,0.355569869,3.054442541
Meizhou City,6,8.843833168,8.464527885,0.379305283,6.635996727,2.159986289,0.481080804,3.994929634
Mianyang City,6,10.52696034,10.16020799,0.366752349,7.886970313,2.579056338,0.557269717,4.750644258
Mudanjiang City,6,5.031518312,4.839467823,0.192050489,3.770986201,1.230427511,0.272123459,2.268435232
Nagqu City,6,1.055104984,0.999202004,0.05590298,0.794456025,0.257990472,0.059831882,0.476633671
Nanchang City,6,11.89262534,11.12043503,0.772190304,7.693972268,2.392262661,0.893219565,4.408490042
Nanchong City,6,14.406381,13.91505545,0.491325558,10.80005026,3.519997071,0.752955119,6.527098069
Nanjing City,6,19.6709165,19.11778428,0.553132222,9.574825426,2.715927832,1.848166635,5.010730958
Nanning City,6,15.4235329,14.72182911,0.701703784,9.946690689,3.114546557,1.101225543,5.730918589
Nanping City,6,6.354023834,6.057674353,0.296349481,4.75706691,1.552580366,0.355135017,2.849351527
Nantong City,6,17.07002388,16.58909168,0.480932201,8.29167046,2.88751971,1.594338477,3.809812273
Nanyang City,6,20.8134791,20.14771793,0.665761173,13.3962933,4.208635226,1.433788855,7.753869224
Neijiang City,6,8.167912732,7.887888941,0.280023791,6.112547152,2.000723659,0.430338402,3.681485092
Ningbo City,6,14.29316065,13.68093161,0.612229044,6.976954925,2.436153333,1.369829765,3.170971827
Ningde City,6,7.128735978,6.794612719,0.334123258,5.319636486,2.136967802,0.400028495,2.782640188
Panzhihua City,6,2.154513503,2.079110845,0.075402658,1.613051991,0.52578371,0.113334016,0.973934265
Panjin City,6,2.644856138,2.539004018,0.10585212,1.981166384,0.797338128,0.143123815,1.040704441
Pingdingshan City,6,10.04536419,9.736730474,0.308633714,7.505365876,2.45956329,0.521905902,4.523896685
Pingliang City,6,4.230087496,4.077868368,0.152219128,3.169823974,1.036173472,0.224563536,1.909086966
Pingxiang City,6,3.930524748,3.671667301,0.258857447,2.966515479,0.961903148,0.232973439,1.771638892
Putian City,6,5.979102491,5.704122177,0.274980314,4.478509373,1.787792098,0.333054755,2.357662519
Puyang City,6,7.04002685,6.817550455,0.222476396,5.268226415,1.713870519,0.366866695,3.187489201
Pu'er City,6,5.239416175,5.038079992,0.201336182,3.930867095,1.284686625,0.280525121,2.365655349
Qitaihe City,6,1.544124836,1.485811251,0.058313586,1.160566949,0.379616659,0.082140101,0.698810189
Qiqihar City,6,10.60766028,10.20564359,0.402016692,7.936370845,2.593543768,0.569095756,4.773731321
Qinzhou City,6,6.735271755,6.431563766,0.303707989,5.053343232,2.024291012,0.371828422,2.657223798
Qinhuangdao City,6,6.285831019,6.099571879,0.18625914,4.715785161,1.908616418,0.32238504,2.484783703
Qingdao City,6,22.52881186,21.78145185,0.747360006,10.94381054,3.815012201,2.12977001,4.999028328
Qingyuan City,6,7.844478721,7.505927921,0.3385508,5.896732777,1.919602042,0.425720614,3.551410121
Qingyang City,6,4.540436601,4.375996364,0.164440237,3.406383389,1.115306376,0.239255057,2.051821956
Qujing City,6,12.24250574,11.77598312,0.466522623,9.158840356,2.997362733,0.655247269,5.506230354
Quzhou City,6,5.16727068,4.944176066,0.223094614,3.885229278,1.267381855,0.280496133,2.33735129
Quanzhou City,6,17.75264813,16.91192879,0.840719343,8.735134846,3.050107253,1.702091094,3.982936499
Shigatse City,6,1.62551285,1.539529025,0.085983825,1.224643456,0.398674849,0.091367245,0.734601363
Rizhao City,6,5.952219222,5.75416414,0.198055082,4.448270844,1.788460844,0.313551918,2.346258083
Sanmenxia City,6,4.552795417,4.410702077,0.14209334,3.405371153,1.113871703,0.237629634,2.053869815
Sanming City,6,5.185017598,4.939334301,0.245683297,3.889593083,1.271477819,0.287423883,2.33069138
Sanya City,6,1.65799476,1.523845745,0.134149015,1.258560276,0.502775241,0.104286192,0.651498843
Xiamen City,6,9.102428226,8.676513877,0.425914349,5.867132063,2.249697582,0.654587962,2.962846519
Shannan City,6,0.78219129,0.741240976,0.040950314,0.589250817,0.192047136,0.044002881,0.3532008
Shantou City,6,11.42082326,10.93131822,0.489505039,8.581383374,3.43207021,0.623357248,4.525955916
Shanwei City,6,6.024613638,5.762637186,0.261976451,4.517022517,1.813316046,0.331170198,2.372536272
Shangluo City,6,4.74410449,4.571393234,0.172711255,3.562199552,1.161511741,0.25198014,2.148707671
Shangqiu City,6,14.59359484,14.1332974,0.460297435,10.91861432,3.568763527,0.762777546,6.587073247
Shanghai,6,63.94972263,61.46434107,2.48538156,24.96758168,7.765749325,7.049196162,10.15263619
Shangrao City,6,14.20012164,13.2852372,0.914884444,10.7235962,3.467931605,0.837616332,6.418048267
Shaoguan City,6,6.109238729,5.841229396,0.268009333,4.586304475,1.489663634,0.33257864,2.764062201
Shaoyang City,6,14.43591989,13.9245488,0.511371087,10.82936472,3.537998521,0.764136401,6.527229794
Shaoxing City,6,9.485285068,9.088995789,0.396289279,6.119832786,1.915961402,0.670391629,3.533479755
Shenzhen City,6,35.0226012,33.51228047,1.510320734,13.61526497,4.190367137,3.929003986,5.495893847
Shenyang City,6,15.60668169,14.96781228,0.638869404,10.07337949,3.153837335,1.100705645,5.818836514
Shiyan City,6,6.853608223,6.569021651,0.284586572,5.14817621,1.68351967,0.369295537,3.095361003
Shijiazhuang City,6,22.73270412,22.06935502,0.663349101,14.54368591,4.573478948,1.569159055,8.40104791
Shizuishan City,6,1.585434784,1.541884897,0.043549887,1.186763644,0.389175965,0.080343473,0.717244206
Shuangyashan City,6,2.809101857,2.702509803,0.106592054,2.103841804,0.687854227,0.149691024,1.266296553
Shuozhou City,6,3.571996931,3.427483531,0.1445134,2.687923545,0.879752001,0.191576532,1.616595012
Siping City,6,6.395701522,6.149801974,0.245899548,4.78597536,1.564330939,0.346505635,2.875138785
Songyuan City,6,5.5289123,5.314730719,0.214181581,4.145468128,1.358668871,0.295081242,2.491718016
Suzhou City (Jiangsu),6,25.29050897,24.57348526,0.717023709,12.24785437,3.473909571,2.38374668,6.390198124
Suqian City,6,10.14018642,9.84935103,0.290835389,6.502600153,2.04097064,0.699108772,3.762520741
Suzhou City (Anhui),6,13.32024891,12.80096987,0.519279036,9.946069528,3.240715912,0.720912544,5.984441072
Suihua City,6,10.46851954,10.07365983,0.39485971,7.832604846,2.560774205,0.562814026,4.709016615
Suizhou City,6,4.444012878,4.259099114,0.184913764,3.339879384,1.09249921,0.240149274,2.0072309
Suining City,6,7.283194758,7.029902932,0.253291826,5.454566701,1.787954549,0.382985659,3.283626493
Tacheng Prefecture,6,1.800298129,1.742418684,0.057879446,1.350202074,0.442795281,0.094092514,0.813314279
Taizhou City (Zhejiang),6,12.86024869,12.31433394,0.545914745,8.254210009,3.179434057,0.910305879,4.164470072
Taiyuan City,6,9.253191591,8.879183767,0.374007823,5.951921192,1.865001357,0.654284161,3.432635675
Tai'an City,6,11.31025334,10.93740349,0.37284985,8.483914698,2.773753796,0.588361538,5.121799364
Taizhou City (Jiangsu),6,9.652034335,9.374321283,0.277713052,6.188574801,1.944640116,0.661912282,3.582022403
Tangshan City,6,16.34870089,15.86661964,0.482081251,10.48071475,4.044601119,1.11931219,5.316801444
Tianjin,6,36.04738349,34.91885554,1.128527949,17.49557614,6.101857357,3.409682193,7.984036587
Tianshui City,6,6.734983173,6.49444611,0.240537063,5.033315389,1.646723184,0.359092413,3.027499793
Tieling City,6,5.82569017,5.588749584,0.236940586,4.368324035,1.42906213,0.315270881,2.623991024
Tonghua City,6,4.361171588,4.194254598,0.16691699,3.264667837,1.064896889,0.234330002,1.965440946
Tongliao City,6,6.548431746,6.319961716,0.22847003,4.218408813,1.326867783,0.453955756,2.437585274
Tongchuan City,6,1.547337758,1.490461242,0.056876515,1.159715984,0.381192222,0.08194172,0.696582042
Tongling City,6,3.359742397,3.225130805,0.134611592,2.519641889,0.822720782,0.180537558,1.516383549
Tongren City,6,6.242305068,6.043540587,0.198764481,4.660123488,1.525143509,0.32833966,2.80664032
Turpan City,6,1.256036141,1.21585833,0.04017781,0.937797602,0.307849154,0.065684618,0.56426383
Weihai City,6,5.854051808,5.657355628,0.19669618,3.759851479,1.45103323,0.405800802,1.903017446
Weifang City,6,19.56116326,18.9136266,0.647536654,12.58846843,4.860785927,1.360771093,6.366911414
Weinan City,6,10.60144617,10.22186234,0.379583832,7.944139972,2.592896442,0.560960736,4.790282794
Wenzhou City,6,17.53960061,16.79220553,0.747395084,11.2901133,4.353405478,1.23999059,5.696717231
Wuhai City,6,1.137454136,1.09820053,0.039253606,0.849741366,0.277192231,0.060786797,0.511762337
Ulanqab City,6,4.228395782,4.083845282,0.144550499,3.164265603,1.032098567,0.223941902,1.908225134
¨¹r¨¹mqi City,6,7.388105038,7.151574749,0.236530289,4.732131358,1.479776201,0.510614676,2.741740482
Wuxi City,6,15.46337701,15.02795603,0.43542098,7.548246083,2.143834791,1.448288523,3.956122769
Wuhu City,6,8.188106751,7.866590336,0.321516415,5.250628891,1.644047602,0.578029103,3.028552187
Wuzhong City,6,2.787376236,2.710384366,0.07699187,2.078546225,0.682023992,0.142900182,1.253622051
Wuzhou City,6,6.144563356,5.866874321,0.277689035,4.609703223,1.504447957,0.337563636,2.76769163
Wuhan City,6,26.63007271,25.50507386,1.124998851,13.13686964,3.730168762,2.541162035,6.865538847
Wuwei City,6,3.618579449,3.489626352,0.128953097,2.709093592,0.885285068,0.192546382,1.631262142
Xi'an City,6,24.00528534,23.13155689,0.873728453,11.76117365,3.332836259,2.286209084,6.142128307
Xining City,6,4.129355991,3.989284029,0.140071962,3.087714753,1.00858518,0.218404301,1.860725272
Xishuangbanna Dai Autonomous Prefecture,6,2.377868707,2.285155756,0.092712951,1.778393037,0.580756671,0.128554046,1.069082321
Xianning City,6,5.071212916,4.85912181,0.212091106,3.798971149,1.237212988,0.277140689,2.284617472
Xianyang City,6,8.611771645,8.294801548,0.316970097,6.4323117,2.095079159,0.461697164,3.875535377
Xiangtan City,6,5.7184972,5.516285671,0.20221153,4.293197536,1.403426032,0.29885098,2.590920524
Xiangyang City,6,11.898787,11.39388266,0.504904343,7.670555025,2.399027142,0.841512879,4.430015005
Xiaogan City,6,9.911874454,9.494966233,0.416908221,7.428787895,2.421657904,0.538297906,4.468832085
Xinzhou City,6,6.366528825,6.116197217,0.250331609,4.769313591,1.55639337,0.341917601,2.871002621
Xinxiang City,6,11.29633409,10.9343129,0.362021186,8.463753388,2.771495623,0.58720476,5.105053005
Xinyu City,6,2.429322908,2.270065239,0.15925767,1.835521188,0.590556977,0.144177469,1.100786741
Xinyang City,6,12.76967307,12.36458725,0.405085825,9.539194636,3.119113035,0.671077178,5.749004423
Xingtai City,6,14.34078536,13.91385909,0.426926271,10.74352438,3.525530994,0.739306627,6.478686763
Xuzhou City,6,18.38467844,17.86365992,0.521018524,11.84505233,3.74097011,1.24143291,6.862649314
Xuchang City,6,9.327000254,9.034642208,0.292358046,5.976351176,1.878810853,0.642360387,3.455179935
Xuancheng City,6,5.581312735,5.360312685,0.221000051,4.185908909,1.369228075,0.30061901,2.516061824
Ya'an City,6,3.054541862,2.950705898,0.103835964,2.292815317,0.748254931,0.159881917,1.38467847
Yantai City,6,14.8592131,14.35649068,0.502722423,9.54564402,3.690989071,1.03000105,4.824653899
Yan'an City,6,4.534044897,4.369773043,0.164271854,3.401304285,1.112909771,0.241380244,2.04701427
Yancheng City,6,15.25286978,14.81800885,0.434860927,9.757548987,3.763072547,1.050001444,4.944474996
Yangzhou City,6,9.454321921,9.186242393,0.268079528,6.042674966,1.904979223,0.646806233,3.490889511
Yangjiang City,6,5.227114015,5.002422372,0.224691643,3.93160947,1.580026093,0.285215475,2.066367902
Yangquan City,6,2.867397421,2.754501925,0.112895496,2.145700525,0.700433598,0.15518758,1.290079347
Yichun City (Heilongjiang),6,2.243604961,2.156464472,0.087140489,1.683288371,0.549611699,0.120924337,1.012752335
Yibin City,6,10.92731656,10.55260254,0.374714021,8.202605941,2.677032609,0.571017954,4.954555378
Yichang City,6,8.623259031,8.259476392,0.363782639,5.558795256,1.742848007,0.611910392,3.204036857
Yichun City (Jiangxi),6,11.45067886,10.71848819,0.732190672,8.636316823,2.816719441,0.676585902,5.14301148
Yiyang City,6,8.732433291,8.418813571,0.313619719,6.548495212,2.140054536,0.462381231,3.946059445
Yinchuan City,6,4.556918234,4.433539238,0.123378995,3.400801442,1.11164365,0.234756109,2.054401684
Yingtan City,6,2.405159076,2.249239218,0.155919858,1.812959039,0.587490098,0.143874129,1.081594812
Yingkou City,6,4.646815368,4.45813455,0.188680818,3.481703624,1.39162087,0.251711816,1.838370937
Yongzhou City,6,11.02188319,10.63667588,0.385207307,8.234357455,2.688820185,0.585904866,4.959632404
Yulin City (Shaanxi),6,7.207498169,6.945280692,0.262217477,4.637957784,1.458699659,0.50179725,2.677460875
Yulin City (Guangxi),6,11.90608179,11.37036592,0.535715867,8.9471301,2.908238881,0.653727875,5.385163344
Yuxi City,6,4.782363352,4.602662673,0.179700678,3.569999695,1.168439781,0.258631439,2.142928475
Yueyang City,6,12.09370102,11.65974941,0.433951606,7.768364919,2.435874522,0.843991493,4.488498903
Yunfu City,6,5.089435594,4.865808837,0.223626757,3.824028485,1.245788337,0.279564595,2.298675554
Yuncheng City,6,10.84327796,10.41361396,0.429663992,8.131317028,2.652856636,0.585208335,4.893252057
Zaozhuang City,6,7.828595014,7.564214818,0.264380196,5.854330935,1.91786556,0.411329578,3.525135797
Zhanjiang City,6,15.49664761,14.83732212,0.659325483,10.02017518,3.87712086,1.097086227,5.045968093
Zhangjiajie City,6,3.113855306,3.004192499,0.109662807,2.329232218,0.766434837,0.164758458,1.398038923
Zhangjiakou City,6,8.742438327,8.487448869,0.254989459,6.499452515,2.126842836,0.454653512,3.917956167
Zhangye City,6,2.474918486,2.385829979,0.089088507,1.854895338,0.606679926,0.1312336,1.116981812
Zhangzhou City,6,10.93911479,10.41863044,0.520484352,7.04213562,2.704629174,0.789135963,3.548370483
Changchun City,6,15.68372536,15.07983975,0.603885613,10.12251294,3.176537457,1.099744958,5.846230526
Changsha City,6,19.39332394,18.69662087,0.696703063,9.475868508,2.678952405,1.833184279,4.963731823
Changzhi City,6,6.942181799,6.66266694,0.279514859,5.210847927,1.702754372,0.373564072,3.134529484
Zhaotong City,6,11.24104844,10.80906271,0.431985733,8.415332389,2.74578923,0.606781743,5.062761417
Zhaoqing City,6,8.419235336,8.054579615,0.364655721,6.313813574,2.062315697,0.461202717,3.79029516
Zhenjiang City,6,6.656348595,6.466939476,0.189409119,4.273694939,1.347297494,0.4542976,2.472099845
Zhengzhou City,6,23.83302325,23.07337613,0.759647128,11.62487398,3.294961778,2.259381307,6.070530892
Zhongshan City,6,7.128379431,6.820541671,0.30783776,4.586477387,1.768427517,0.508157729,2.309892141
Zhongwei City,6,2.321826187,2.258447875,0.063378312,1.736758318,0.570272896,0.118947641,1.047537782
Chongqing,6,81.42305848,78.14977431,3.273284171,31.72343365,8.009429494,9.06825049,14.64575367
Zhoushan City,6,1.916101835,1.833569163,0.082532672,1.438709699,0.575350174,0.104547421,0.758812104
Zhoukou City,6,18.14961485,17.57424459,0.57537026,11.63780299,3.660035243,1.250784044,6.726983708
Zhuhai City,6,4.293142861,4.107618597,0.185524264,2.764511044,1.065448928,0.305434375,1.393627741
Zhuzhou City,6,8.568480103,8.267495635,0.300984468,5.492367148,1.726149151,0.60012807,3.166089927
Zhumadian City,6,14.00620886,13.57124689,0.434961971,10.46879193,3.4378221,0.731230968,6.299738858
Ziyang City,6,6.701018342,6.468242837,0.232775506,5.019814321,1.636495849,0.355730724,3.027587749
Zibo City,6,9.857349061,9.524395991,0.332953069,6.307300591,1.97242971,0.687003703,3.647867177
Zigong City,6,6.395268224,6.173126226,0.222141997,4.799050467,1.572303024,0.334517632,2.892229811
Zunyi City,6,13.02951764,12.61558043,0.413937207,8.364829458,2.625145629,0.900807835,4.838875995
Altay Prefecture,7,1.399666445,1.367398458,0.032267987,1.046509024,0.343020767,0.069907477,0.63358078
Ankang City,7,5.710001698,5.553977407,0.15602429,4.259631474,1.392877047,0.292181607,2.57457282
Anqing City,7,11.36471479,11.02491224,0.339802545,8.50052202,2.788480361,0.58782021,5.12422145
Anshun City,7,4.971461828,4.85762659,0.113835238,3.700305523,1.212863926,0.251262243,2.236179354
Anyang City,7,10.96934714,10.72184686,0.247500281,8.206210118,2.702520266,0.548802572,4.95488728
Anshan City,7,7.387616016,7.160552261,0.227063755,5.537917071,1.815991391,0.381238626,3.340687054
Bayannur City,7,3.608554944,3.513892153,0.094662792,2.70165707,0.886013845,0.183737477,1.631905747
Bazhong City,7,7.753976186,7.556928558,0.197047628,5.798510059,1.898196023,0.391699317,3.508614719
Baicheng City,7,4.057460373,3.939019834,0.118440539,3.030617131,0.99187979,0.209951173,1.828786167
Baishan City,7,2.481699751,2.409373276,0.072326475,1.851651621,0.608466889,0.129839862,1.11334487
Baiyin City,7,3.725734328,3.62674159,0.098992738,2.788062335,0.912220334,0.18767064,1.688171361
Baise City,7,7.834468911,7.553814431,0.28065448,5.875260761,1.921928782,0.416931785,3.536400194
Bengbu City,7,8.267390411,8.019666766,0.247723646,6.179192279,2.033586839,0.427088977,3.718516463
Baotou City,7,6.23216636,6.072152561,0.160013799,4.64728179,1.519933249,0.315829479,2.811519062
Baoji City,7,7.92956041,7.711917811,0.217642599,5.914041144,1.940981031,0.40773456,3.565325553
