City,Category,level,MPs_ge,TWP_ge,MFs_ge,PMs_ge,MPs_em,TWP_em,MFs_em,PMs_em
Suqian City,Largecities,1,12.2946086,0.701691021,11.59264106,0.000276522,8.297451243,0.696867036,7.600416733,0.000167474
Suzhou City (Anhui),Medium-small-cities,1,18.34941024,0.301348614,18.04761568,0.000445946,14.06824781,0.29930822,13.76862446,0.000315132
Suihua City,Medium-small-cities,1,14.57638746,0.299083696,14.27682567,0.000478098,11.18148855,0.297209499,10.88394041,0.000338637
Suizhou City,Medium-small-cities,1,6.321279188,0.234805206,6.086418889,5.51E-05,4.884725389,0.233422566,4.651263781,3.90E-05
Suining City,Medium-small-cities,1,10.50037834,0.64393689,9.855559903,0.000881544,8.147029381,0.639782716,7.506623589,0.000623076
Tacheng Prefecture,Medium-small-cities,1,2.912974628,0.43966059,2.472994218,0.000319821,2.320518854,0.436946807,1.88334572,0.000226327
Taizhou City (Zhejiang),Largecities,1,15.11633715,0.664363007,14.45173765,0.000236494,10.17800589,0.659596155,9.518266593,0.000143142
Taiyuan City,Largecities,1,11.60106871,0.970449388,10.63045846,0.000160858,7.966686856,0.96392069,7.002669027,9.71E-05
Tai'an City,Medium-small-cities,1,15.56357202,0.457913906,15.10541007,0.000248042,11.94132529,0.454944791,11.48620461,0.00017589
Taizhou City (Jiangsu),Largecities,1,10.92487925,0.209309301,10.71528727,0.000282678,7.224993549,0.20779898,7.017023647,0.000170921
Tangshan City,Largecities,1,19.68036974,1.051019265,18.62908136,0.000269118,13.26338104,1.042836247,12.22038162,0.00016317
Tianjin,Extra-large-cities,1,24.89757272,1.8017927,23.09536532,0.000414692,13.40847898,1.759342017,11.64894792,0.000189044
Tianshui City,Medium-small-cities,1,9.605243277,0.517095845,9.086680529,0.001466903,7.454811517,0.513896902,6.939876989,0.001037625
Tieling City,Medium-small-cities,1,8.100234691,0.287757472,7.81189724,0.000579979,6.25019708,0.285990723,5.963796177,0.000410181
Tonghua City,Medium-small-cities,1,5.952010136,0.085175843,5.866708182,0.00012611,4.559371609,0.084605824,4.474676351,8.94E-05
Tongliao City,Largecities,1,8.798855329,1.465215332,7.333559205,8.08E-05,6.276519844,1.455024454,4.821446412,4.90E-05
Tongchuan City,Medium-small-cities,1,2.186661644,0.064301026,2.122141641,0.000218977,1.68032335,0.063856691,1.616311788,0.000154871
Tongling City,Medium-small-cities,1,4.813193831,0.219813224,4.593213162,0.000167445,3.722661374,0.218630971,3.503911816,0.000118587
Tongren City,Medium-small-cities,1,9.070420244,0.484419862,8.585310602,0.00068978,7.018706199,0.481275335,6.536941961,0.000488904
Turpan City,Medium-small-cities,1,1.955445231,0.229129099,1.725915129,0.000401003,1.539660682,0.227693072,1.311684334,0.000283276
Weihai City,Largecities,1,7.560153624,0.830521815,6.729571152,6.07E-05,5.238308912,0.825110042,4.413162163,3.67E-05
Weifang City,Largecities,1,23.7125064,1.585831627,22.12647727,0.0001975,16.0266877,1.574559815,14.45200822,0.000119655
Weinan City,Medium-small-cities,1,15.11802563,0.74404483,14.37359496,0.000385844,11.70033132,0.739544614,10.96051414,0.000272565
Wenzhou City,Largecities,1,20.41272905,0.672987918,19.73957471,0.000166415,13.6723815,0.668400276,13.00388079,1.00E-04
Wuhai City,Medium-small-cities,1,1.68988281,0.157145674,1.532696852,4.03E-05,1.325381215,0.156147927,1.169204768,2.85E-05
Ulanqab City,Medium-small-cities,1,5.773343009,0.103550352,5.669721545,7.11E-05,4.40996936,0.102900673,4.307018242,5.04E-05
¨¹r¨¹mqi City,Largecities,1,10.72739427,2.305630683,8.421488002,0.000275585,7.804808926,2.289917503,5.514724045,0.000167378
Wuxi City,Extra-large-cities,1,10.2323411,0.458346214,9.77375001,0.00024488,5.366726514,0.447185316,4.919429433,1.12E-04
Wuhu City,Largecities,1,9.376937517,0.152649205,9.224059156,0.000229156,6.228025398,0.15168002,6.076206377,0.000139
Wuzhong City,Medium-small-cities,1,4.460188689,0.726075166,3.733983909,0.000129614,3.558834476,0.722013459,2.836729551,9.15E-05
Wuzhou City,Medium-small-cities,1,9.042057317,0.639557823,8.402382669,0.000116825,7.046717098,0.635681237,6.410953118,8.27E-05
Wuhan City,Extra-large-cities,1,18.24461152,1.59114526,16.65310058,0.000365686,10.0172501,1.55242422,8.464659505,0.000166371
Wuwei City,Medium-small-cities,1,5.282596945,0.366445627,4.91589802,0.000253298,4.109625301,0.364117531,3.745328235,0.000179534
Xi'an City,Extra-large-cities,1,17.77777361,2.486568276,15.29074249,0.000462835,10.19044843,2.426880898,7.76335642,0.000211113
Xining City,Medium-small-cities,1,8.048417369,2.411372112,5.636669044,0.000376213,6.6875991,2.39543328,4.291899871,0.00026595
Xishuangbanna Dai Autonomous Prefecture,Medium-small-cities,1,3.413022813,0.128517801,3.284266157,0.000238855,2.625001013,0.127659722,2.497172213,0.000169078
Xianning City,Medium-small-cities,1,7.059542736,0.09333787,6.966064249,0.000140617,5.416865611,0.092716376,5.32404999,9.92E-05
Xianyang City,Medium-small-cities,1,12.23431338,0.528718922,11.70519116,0.000403295,9.444387611,0.525461155,8.918641974,0.000284482
Xiangtan City,Medium-small-cities,1,7.998663918,0.148314121,7.850262784,8.70E-05,6.123383821,0.147437858,5.975884343,6.16E-05
Xiangyang City,Largecities,1,13.72991267,0.315368734,13.41439884,0.000145101,9.141760097,0.313246868,8.82842544,8.78E-05
Xiaogan City,Medium-small-cities,1,13.82806604,0.305916093,13.52163199,0.000517954,10.6298537,0.303990001,10.32549714,0.000366557
Xinzhou City,Medium-small-cities,1,8.895123,0.230482695,8.664419545,0.000220761,6.813453371,0.229131682,6.58416545,0.000156238
Xinxiang City,Medium-small-cities,1,15.98940679,0.416576211,15.5727168,0.00011378,12.26647069,0.413913662,11.8524766,8.04E-05
Xinyu City,Medium-small-cities,1,3.659743347,0.293975783,3.365688777,7.88E-05,2.884298039,0.29208617,2.592155908,5.60E-05
Xinyang City,Medium-small-cities,1,17.50853316,0.229954127,17.27824432,0.000334708,13.38390113,0.22864812,13.15501649,0.000236521
Xingtai City,Medium-small-cities,1,20.65769995,0.925194256,19.73224603,0.000259666,15.90571505,0.919433139,14.9860978,0.000184108
Xuzhou City,Largecities,1,20.91436184,0.264812339,20.64920653,0.000342969,13.79004674,0.263025585,13.5268138,0.000207355
Xuchang City,Largecities,1,10.55066615,0.170083725,10.38046449,0.000117929,6.960595878,0.169013197,6.791511115,7.16E-05
Xuancheng City,Medium-small-cities,1,8.495654614,0.901044409,7.594308676,0.000301529,6.692602603,0.895775485,5.79661435,0.000212767
Ya'an City,Medium-small-cities,1,4.340507499,0.237496467,4.102602198,0.000408834,3.365452791,0.235950995,3.129212495,0.000289301
Yantai City,Largecities,1,17.29386956,0.342383232,16.95135088,0.000135447,11.49724307,0.340054327,11.15710672,8.20E-05
Yan'an City,Medium-small-cities,1,6.342438773,0.298493486,6.043768205,0.000177082,4.900659979,0.296480635,4.604054017,0.000125327
Yancheng City,Largecities,1,17.13683216,0.23399818,16.90247021,0.000363775,11.31652412,0.232434212,11.08386927,0.00022064
Yangzhou City,Largecities,1,10.75552827,0.187660629,10.56766231,0.000205331,7.106446079,0.186297892,6.920023781,0.000124406
Yangjiang City,Medium-small-cities,1,7.45778626,0.50333927,6.954381895,6.51E-05,5.83466581,0.500072091,5.334547754,4.60E-05
Yangquan City,Medium-small-cities,1,4.127003301,0.254981399,3.871753235,0.000268667,3.202918031,0.25351901,2.949209136,0.000189885
Yichun City (Heilongjiang),Medium-small-cities,1,3.091496489,0.035147632,3.05619899,0.000149867,2.36068143,0.034945652,2.325629844,0.000105933
Yibin City,Medium-small-cities,1,15.06959646,0.388224419,14.68065949,0.000712555,11.59336133,0.385840668,11.20701638,0.00050428
Yichang City,Largecities,1,10.4630764,0.605864319,9.856938802,0.00027328,7.097073814,0.601889124,6.495018806,0.000165884
Yichun City (Jiangxi),Medium-small-cities,1,16.2816457,0.700033372,15.58127057,0.000341759,12.68629439,0.695938927,11.99011293,0.000242532
Yiyang City,Medium-small-cities,1,12.21182115,0.196716346,12.01494954,0.000155263,9.339744098,0.195470019,9.144164342,0.000109737
Yinchuan City,Medium-small-cities,1,7.650101967,1.551671255,6.098320743,0.000109969,6.17296087,1.541316157,4.631566899,7.78E-05
Yingtan City,Medium-small-cities,1,3.435390851,0.083813115,3.351475313,0.000102423,2.652708776,0.083304174,2.569332082,7.25E-05
Yingkou City,Medium-small-cities,1,6.39940361,0.11530482,6.283980549,0.000118242,4.899899255,0.114652346,4.785163069,8.38E-05
Yongzhou City,Medium-small-cities,1,15.04167497,0.238905607,14.80216753,0.000601832,11.49874532,0.237442959,11.26087695,0.000425408
Yulin City (Shaanxi),Largecities,1,8.387365944,0.346132098,8.040830194,0.000403652,5.63517523,0.343669105,5.291261948,0.000244177
Yulin City (Guangxi),Medium-small-cities,1,16.60964845,0.431758637,16.17764426,0.00024555,12.77969362,0.428844671,12.35067454,0.000174412
Yuxi City,Medium-small-cities,1,6.580842293,0.257567851,6.323126727,0.000147715,5.069335123,0.255924775,4.813305906,0.000104442
Yueyang City,Largecities,1,13.78878138,0.183924508,13.60462668,0.000230192,9.171427789,0.182749014,8.988539275,0.000139499
Yunfu City,Medium-small-cities,1,7.284101095,0.292125558,6.991906581,6.90E-05,5.625250574,0.289973709,5.335228073,4.88E-05
Yuncheng City,Medium-small-cities,1,14.97084108,0.196246422,14.77449607,9.86E-05,11.44843926,0.195051108,11.25331831,6.98E-05
Zaozhuang City,Medium-small-cities,1,11.46496461,0.884827037,10.57994991,0.000187666,8.958911878,0.878529658,8.080249506,0.000132714
Zhanjiang City,Largecities,1,18.13784518,0.413969815,17.72347773,0.000397636,12.1094792,0.411285457,11.69795196,0.000241782
Zhangjiajie City,Medium-small-cities,1,4.326328027,0.110582562,4.215553001,0.000192464,3.318727787,0.109910696,3.208681016,0.000136076
Zhangjiakou City,Medium-small-cities,1,12.33808114,0.592124814,11.7456783,0.000278024,9.505091118,0.587957656,8.916935914,0.000197548
Zhangye City,Medium-small-cities,1,4.526987989,1.212534677,3.314345519,0.000107793,3.72504658,1.205380616,2.519589891,7.61E-05
Zhangzhou City,Largecities,1,12.46532224,0.047492892,12.4177443,8.50E-05,8.238929112,0.047168412,8.191709106,5.16E-05
Changchun City,Largecities,1,18.56794523,0.587394521,17.98043693,0.000113776,12.34730141,0.583437025,11.76379538,6.90E-05
Changsha City,Extra-large-cities,1,13.26365083,0.918859588,12.3445991,0.000192147,7.157509155,0.896788455,6.260633315,8.74E-05
Changzhi City,Medium-small-cities,1,9.968410436,0.529043415,9.438956336,0.000410685,7.715504104,0.526035433,7.189177514,0.000291157
Zhaotong City,Medium-small-cities,1,15.62498378,0.33228761,15.29159018,0.001105992,11.98545937,0.330346208,11.6543312,0.000781969
Zhaoqing City,Medium-small-cities,1,11.70691023,0.344887344,11.36188419,0.000138692,9.010535569,0.342880874,8.667556676,9.80E-05
Zhenjiang City,Largecities,1,7.591590613,0.162556179,7.428913137,0.000121297,5.05555391,0.161535337,4.893945222,7.33E-05
Zhengzhou City,Extra-large-cities,1,16.27972647,0.995639939,15.28391204,0.000174498,8.687165896,0.971571165,7.715515043,7.97E-05
Zhongshan City,Largecities,1,9.695519877,1.602488194,8.092924857,0.000106827,6.944026577,1.591364679,5.352597166,6.47E-05
Zhongwei City,Medium-small-cities,1,3.365594666,0.228314813,3.137162713,0.000117141,2.611850085,0.226885137,2.384881806,8.31E-05
Chongqing,Megacities,1,36.38022424,2.517272687,33.86030663,0.002644923,16.06236113,2.061179564,14.00021126,0.000970305
Zhoushan City,Medium-small-cities,1,2.68205742,0.074503607,2.607523318,3.05E-05,2.0630195,0.07404832,1.988949592,2.16E-05
Zhoukou City,Largecities,1,20.6629229,0.264178127,20.39790757,0.000837196,13.67687179,0.262561692,13.41380266,0.000507439
Zhuhai City,Largecities,1,5.567754594,0.695354221,4.872363923,3.65E-05,3.900283272,0.690535859,3.209725367,2.20E-05
Zhuzhou City,Largecities,1,9.675818571,0.290528341,9.385177493,0.000112737,6.442706635,0.288746516,6.153891801,6.83E-05
Zhumadian City,Medium-small-cities,1,19.51635344,0.276183589,19.23977972,0.000390127,14.92975693,0.274491978,14.65498958,0.00027537
Ziyang City,Medium-small-cities,1,9.567048508,0.302339599,9.263929813,0.000779095,7.346527362,0.300476319,7.045498807,0.000552237
Zibo City,Largecities,1,11.61289392,0.460405857,11.15238954,9.85E-05,7.779717172,0.45768952,7.321967954,5.97E-05
Zigong City,Medium-small-cities,1,8.894116225,0.2686576,8.624903448,0.000555176,6.836718039,0.266884026,6.569441156,0.000392857
Zunyi City,Largecities,1,16.24335611,1.558699659,14.68406848,0.000587976,11.18722616,1.547724761,9.639144894,0.000356505
Altay Prefecture,Medium-small-cities,2,2.448125259,1.179986547,1.266938559,0.001200153,2.133967262,1.172133353,0.96098433,0.000849579
Ankang City,Medium-small-cities,2,5.843931882,0.726386185,5.11426699,0.003278706,4.596314026,0.720949608,3.873047847,0.002316571
Anqing City,Medium-small-cities,2,11.75383509,1.482089187,10.26915468,0.002591222,9.259893445,1.471903643,7.78615172,0.001838082
Anshun City,Medium-small-cities,2,6.636499474,2.160725559,4.473179646,0.002594268,5.537985922,2.147895306,3.3882596,0.001831016
Anyang City,Medium-small-cities,2,11.33510079,1.434874968,9.899049235,0.001176591,8.929337597,1.425888266,7.502619122,0.000830209
Anshan City,Medium-small-cities,2,8.154421476,1.577464348,6.575300284,0.001656843,6.567855161,1.567187479,4.999495128,0.001172554
Bayannur City,Medium-small-cities,2,5.442397822,2.219888114,3.222115813,0.000393895,4.659726907,2.206636374,2.452811664,0.000278868
Bazhong City,Medium-small-cities,2,11.13475106,4.113575727,7.013443833,0.007731498,9.410282481,4.08475982,5.320055834,0.005466828
Baicheng City,Medium-small-cities,2,4.218357551,0.573432841,3.64440311,0.0005216,3.330767172,0.570102877,2.760295527,0.000368767
Baishan City,Medium-small-cities,2,2.884947063,0.638021792,2.246209563,0.000715709,2.339484224,0.634203553,1.704773442,0.00050723
Baiyin City,Medium-small-cities,2,4.030079259,0.698892447,3.330540159,0.000646653,3.220487861,0.694331948,2.525698448,0.000457465
Baise City,Medium-small-cities,2,9.736775805,2.770997266,6.963892428,0.001886111,8.061291983,2.753587822,5.30637064,0.00133352
Bengbu City,Medium-small-cities,2,8.072586933,0.637104221,7.434147358,0.001335354,6.289332783,0.633300773,5.655090352,0.000941658
Baotou City,Medium-small-cities,2,8.937600589,3.347553351,5.589588832,0.000458406,7.557715508,3.328248664,4.229142539,0.000324305
Baoji City,Medium-small-cities,2,8.810332538,1.620095063,7.187715068,0.002522406,7.071716916,1.610864058,5.459065694,0.001787164
Baoding City,Largecities,2,25.35931394,6.753577149,18.60352461,0.002212179,18.85269329,6.710727871,12.14062705,0.001338368
Baoshan City,Medium-small-cities,2,6.415048167,1.366999987,5.046261958,0.001786223,5.188886464,1.358397922,3.829220458,0.001268084
Beihai City,Medium-small-cities,2,4.55356412,1.279652202,3.273355181,0.000556737,3.758068959,1.270919833,2.486755654,0.000393472
Beijing,Megacities,2,31.50303911,8.674710785,22.82269506,0.00563327,16.24205683,7.08372742,9.156259999,0.00206941
Benxi City,Medium-small-cities,2,3.242920393,0.451758097,2.790259842,0.000902455,2.563060653,0.44897585,2.113446405,0.000638398
Bijie City,Medium-small-cities,2,17.76922313,4.769729385,12.9918553,0.007638445,14.5622235,4.737937103,9.818874391,0.00541201
Binzhou City,Medium-small-cities,2,11.05495631,3.700297253,7.353904069,0.000754985,9.274218053,3.679656057,5.594026766,0.00053523
Bozhou City,Medium-small-cities,2,13.99166237,1.22928443,12.76040783,0.00197011,10.90746448,1.221122885,9.684947706,0.001393894
Cangzhou City,Largecities,2,15.52333906,2.108237063,13.41407722,0.001024782,10.83532815,2.09252911,8.742179419,0.000619624
Chamdo City,Medium-small-cities,2,4.132799056,2.700080071,1.425535975,0.00718301,3.779656209,2.68519517,1.089381741,0.005079299
Changde City,Largecities,2,11.47085763,1.255212107,10.21198002,0.0036655,7.94442637,1.246838197,6.695370585,0.002217588
Changzhou City,Largecities,2,9.762537105,1.431878487,8.32921691,0.001441708,6.86070152,1.422862162,5.436968341,0.000871018
Chaohu City,Medium-small-cities,2,2.406470706,0.869550933,1.535923256,0.000996517,2.029465953,0.864344838,1.164416006,0.000705109
Chaoyang City,Medium-small-cities,2,7.612803459,1.118977774,6.491024182,0.002801502,6.05039442,1.111486874,4.936923327,0.001984218
Chaozhou City,Medium-small-cities,2,6.211782173,1.059168498,5.15223683,0.000376844,4.959865491,1.052760603,3.906838241,0.000266648
Chenzhou City,Medium-small-cities,2,10.13907238,1.208567079,8.928798382,0.001706924,7.992151293,1.200216358,6.790725826,0.001209108
Chengdu City,Extra-large-cities,2,30.40421064,9.548946911,20.84887699,0.006386742,19.72138,9.317805924,10.40066341,0.002910665
Chengde City,Medium-small-cities,2,9.18886825,2.403742468,6.783710717,0.001415065,7.520672959,2.388999135,5.130674402,0.000999422
Chizhou City,Medium-small-cities,2,3.535395151,0.403850539,3.130442234,0.001102378,2.773266911,0.401037086,2.371448075,0.00078175
Chifeng City,Largecities,2,21.21499442,13.6018505,7.611146675,0.001997249,18.48100498,13.5181762,4.961615442,0.001213338
Chongzuo City,Medium-small-cities,2,5.492564374,1.346713935,4.144646008,0.00120443,4.494698241,1.339332325,3.154513648,0.000852268
Chuzhou City,Medium-small-cities,2,10.48412608,1.831751265,8.650084234,0.002290581,8.381257826,1.821051951,6.558589175,0.0016167
Chuxiong Yi Autonomous Prefecture,Medium-small-cities,2,6.356298735,1.053580458,5.300939316,0.001778961,5.083817449,1.046665957,4.035895374,0.001256118
Dazhou City,Medium-small-cities,2,13.91697862,1.411359841,12.49752839,0.008090391,10.90761982,1.402850039,9.499036912,0.005732866
Dali Bai Autonomous Prefecture,Medium-small-cities,2,9.608459035,2.510978941,7.094647318,0.002832776,7.860471069,2.497052797,5.361413781,0.002004491
Dalian City,Largecities,2,16.15359752,5.595646611,10.55611478,0.001836135,12.49528558,5.561778836,6.932393872,0.001112874
Daqing City,Medium-small-cities,2,7.77430047,2.508026964,5.265596805,0.0006767,6.48641527,2.493828286,3.992109248,0.000477737
Datong City,Medium-small-cities,2,9.23992774,2.620997815,6.617858286,0.00107164,7.621788281,2.605793802,5.015236449,0.00075803
