City,Category,level,Province,Consumption-yagao,Consumption-myl,Consumption-msg,Consumption-xmn,PCPpercent,PPUW-yagao,PPUW-myl,PPUW-msg,PPUW-xmn,PMs-yagao,PMs-myl,PMs-msg,PMs-xmn,EF-yagao,EF-myl,EF-msg,EF-xmn,TC13,TC14,TC23,TC24,TC25,TC313,TC46,TC47,TC48,TC49,TC514,TC515,TC516,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1116,TC1318,TC1319,TC1617,TC1618,TC1819,TC1820
Yingkou City,Medium-small-cities,8,Liaoning Province,0.416579122,0.392345988,0.04994993,0.332999536,0.12919902,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Yongzhou City,Medium-small-cities,8,Hunan Province,0.982985943,0.925803936,0.117864955,0.785766365,0.132724751,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Yulin City (Shaanxi),Largecities,8,Shaanxi Province,0.618046027,0.582093211,0.074106825,0.494045498,0.140192522,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Yulin City (Guangxi),Medium-small-cities,8,Guangxi Zhuang Autonomous Region,1.060905011,0.999190315,0.127207843,0.848052284,0.156830757,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Yuxi City,Medium-small-cities,8,Yunnan Province,0.4311991,0.406115496,0.051702939,0.344686261,0.132678413,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Yueyang City,Largecities,8,Hunan Province,1.041682447,0.981085961,0.124902961,0.832686404,0.135660939,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Yunfu City,Medium-small-cities,8,Guangdong Province,0.459392193,0.432668548,0.055083433,0.367222885,0.141635533,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Yuncheng City,Medium-small-cities,8,Shanxi Province,0.969719667,0.913309382,0.116274262,0.775161744,0.12771335,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zaozhuang City,Medium-small-cities,8,Shandong Province,0.709881147,0.668586122,0.085118317,0.567455448,0.135402385,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhanjiang City,Largecities,8,Guangdong Province,1.328432556,1.251155316,0.15928574,1.061904932,0.148111497,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Zhangjiajie City,Medium-small-cities,8,Hunan Province,0.279584515,0.263320596,0.033523588,0.22349059,0.123359756,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhangjiakou City,Medium-small-cities,8,Hebei Province,0.798377137,0.751934145,0.095729431,0.638196207,0.125106218,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhangye City,Medium-small-cities,8,Gansu Province,0.223378822,0.210384486,0.026784243,0.178561623,0.156150735,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhangzhou City,Largecities,8,Fujian Province,0.931346738,0.877168673,0.111673155,0.744487697,0.098596498,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Changchun City,Largecities,8,Jilin Province,1.360560409,1.281414235,0.163138031,1.087586872,0.109456771,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Changsha City,Extra-large-cities,8,Hunan Province,1.515153137,1.427014035,0.181674476,1.211163173,0.098326583,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.017033684,0.881806803,0.081159512,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Changzhi City,Medium-small-cities,8,Shanxi Province,0.62775658,0.591238884,0.075271169,0.501807793,0.150680049,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhaotong City,Medium-small-cities,8,Yunnan Province,1.019066605,0.959785722,0.122191207,0.81460805,0.145615003,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhaoqing City,Medium-small-cities,8,Guangdong Province,0.755744559,0.711781579,0.090617571,0.604117139,0.146767242,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhenjiang City,Largecities,8,Jiangsu Province,0.5782111,0.544575551,0.069330417,0.462202778,0.132026867,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhengzhou City,Extra-large-cities,8,Henan Province,1.868108282,1.759437163,0.223995572,1.493303811,0.094577217,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.017033684,0.881806803,0.081159512,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhongshan City,Largecities,8,Guangdong Province,0.610068212,0.574579479,0.073150245,0.487668298,0.11871503,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Zhongwei City,Medium-small-cities,8,Ningxia Hui Autonomous Region,0.212012602,0.199679459,0.025421376,0.169475843,0.151966318,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chongqing,Megacities,8,Chongqing Municipality,5.6391962,5.311154316,0.676167965,4.507786436,0.113899289,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.14,0.86,0.02,0.02,0.96,1,0.02,0.144,0.458780488,0.377219512,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhoushan City,Medium-small-cities,8,Zhejiang Province,0.174356773,0.164214135,0.020906253,0.139375022,0.129019514,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Zhoukou City,Largecities,8,Henan Province,1.563074176,1.472147423,0.187420449,1.249469662,0.133223521,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhuhai City,Largecities,8,Guangdong Province,0.365264805,0.344016714,0.043797086,0.291980572,0.111061241,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Zhuzhou City,Largecities,8,Hunan Province,0.727118281,0.684820542,0.087185136,0.581234242,0.122357887,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhumadian City,Medium-small-cities,8,Henan Province,1.272479554,1.198457198,0.152576694,1.017177958,0.14122538,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Ziyang City,Medium-small-cities,8,Sichuan Province,0.617648941,0.581719224,0.074059212,0.493728081,0.13174329,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zibo City,Largecities,8,Shandong Province,0.847742123,0.798427485,0.101648541,0.677656941,0.108644476,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zigong City,Medium-small-cities,8,Sichuan Province,0.577759866,0.544150566,0.069276312,0.461842077,0.149425856,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zunyi City,Largecities,8,Guizhou Province,1.131820928,1.065980929,0.135711017,0.904740116,0.157590299,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Altay Prefecture,Medium-small-cities,9,Xinjiang Uygur Autonomous Region,0.118638413,0.111737009,0.014225342,0.094835613,0.254690582,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Ankang City,Medium-small-cities,9,Shaanxi Province,0.482802207,0.45471676,0.057890411,0.385936074,0.244121868,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Anqing City,Medium-small-cities,9,Anhui Province,0.954052827,0.898553909,0.114395729,0.762638191,0.256757523,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Anshun City,Medium-small-cities,9,Guizhou Province,0.426614564,0.40179765,0.05115323,0.341021535,0.250739367,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Anyang City,Medium-small-cities,9,Henan Province,0.936761544,0.88226849,0.112322417,0.748816114,0.210661478,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Anshan City,Medium-small-cities,9,Liaoning Province,0.613317096,0.57763937,0.073539802,0.490265348,0.242996201,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Bayannur City,Medium-small-cities,9,Inner Mongolia Autonomous Region,0.30575608,0.287969715,0.036661691,0.244411271,0.255469553,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Bazhong City,Medium-small-cities,9,Sichuan Province,0.659884433,0.621497804,0.07912346,0.527489733,0.239582589,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baicheng City,Medium-small-cities,9,Jilin Province,0.342757259,0.322818471,0.041098318,0.273988786,0.264378273,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baishan City,Medium-small-cities,9,Jilin Province,0.21027499,0.198042927,0.025213028,0.168086854,0.234480505,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baiyin City,Medium-small-cities,9,Gansu Province,0.314203178,0.295925431,0.03767454,0.251163601,0.264652028,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baise City,Medium-small-cities,9,Guangxi Zhuang Autonomous Region,0.66555193,0.626835613,0.079803021,0.532020142,0.254097625,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Bengbu City,Medium-small-cities,9,Anhui Province,0.697246598,0.656686547,0.083603371,0.557355809,0.227624209,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baotou City,Medium-small-cities,9,Inner Mongolia Autonomous Region,0.522889825,0.492472412,0.062697118,0.417980786,0.240625738,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baoji City,Medium-small-cities,9,Shaanxi Province,0.678836256,0.639347166,0.081395879,0.542639191,0.24769402,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baoding City,Largecities,9,Hebei Province,1.918646477,1.807035463,0.230055355,1.533702368,0.258104237,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baoshan City,Medium-small-cities,9,Yunnan Province,0.474698046,0.447084033,0.056918681,0.379457877,0.236225921,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Beihai City,Medium-small-cities,9,Guangxi Zhuang Autonomous Region,0.306965387,0.289108675,0.036806693,0.245377951,0.256361315,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Beijing,Megacities,9,Beijing Municipality,3.887831149,3.661669226,0.466170494,3.107803293,0.215445305,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.14,0.86,0.02,0.02,0.96,1,0.02,0.144,0.458780488,0.377219512,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Benxi City,Medium-small-cities,9,Liaoning Province,0.260813185,0.245641227,0.031272812,0.208485411,0.243526223,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Bijie City,Medium-small-cities,9,Guizhou Province,1.245333324,1.172890111,0.149321724,0.995478161,0.259370323,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Binzhou City,Medium-small-cities,9,Shandong Province,0.708076212,0.666886183,0.084901896,0.566012642,0.26150107,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Bozhou City,Medium-small-cities,9,Anhui Province,1.196654212,1.127042748,0.143484854,0.956565694,0.252111589,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Cangzhou City,Largecities,9,Hebei Province,1.361697518,1.282485197,0.163274376,1.088495839,0.258119875,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Chamdo City,Medium-small-cities,9,Tibet Autonomous Region,0.131778344,0.124112567,0.015800886,0.105339238,0.157564859,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Changde City,Largecities,9,Hunan Province,1.041808793,0.981204957,0.12491811,0.8327874,0.246725263,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Changzhou City,Largecities,9,Jiangsu Province,0.854817471,0.805091247,0.102496911,0.683312739,0.238350898,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.598144263,0.336272083,0.045583654,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chaohu City,Medium-small-cities,9,Anhui Province,0.144972422,0.136539124,0.017382922,0.115886147,0.157299313,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chaoyang City,Medium-small-cities,9,Liaoning Province,0.604472912,0.569309668,0.07247934,0.4831956,0.23970504,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chaozhou City,Medium-small-cities,9,Guangdong Province,0.480076754,0.452149852,0.057563616,0.383757437,0.263662021,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Chenzhou City,Medium-small-cities,9,Hunan Province,0.858246848,0.808321131,0.10290811,0.686054069,0.233729022,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.87691725,0,0.10308275,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chengdu City,Extra-large-cities,9,Sichuan Province,2.711554659,2.553818792,0.325129031,2.167526874,0.224026643,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.017033684,0.881806803,0.081159512,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
